sample	pre.ccf	on.ccf	pre.ccf.pyc	on.ccf.pyc	pre.ccf.abs	on.ccf.abs	pre.ccf.pyc.ci	on.ccf.pyc.ci	pre.is.neo	on.is.neo	gene	clonal	clonal2
Pt52_11_103057019_G_A	Pt52	0.87039424987356	1.15778372969972	0.593469790285	0.93175134921	0.67	1	0.87039424987356	1.15778372969972	1	1	DYNC2H1	increased pre2on	positive selection
Pt52_11_107263585_C_T	Pt52	0.8776421982208	1.23638614301004	0.619418407736	0.889975037853	NA	NA	0.8776421982208	1.23638614301004	1	1	CWF19L2	increased pre2on	positive selection
Pt52_11_118983433_C_T	Pt52	0.876929610581	1.1485973342886	0.659743758803	0.927493830865	1	1	0.876929610581	1.1485973342886	0	0	C2CD2L	increased pre2on	positive selection
Pt52_11_118983434_C_T	Pt52	0.89193527463444	1.14965535127	0.674357406463	0.927836815954	1	1	0.89193527463444	1.14965535127	1	1	C2CD2L	increased pre2on	positive selection
Pt52_11_121415985_G_T	Pt52	0.87587170113408	1.1549790042484	0.670991548052	0.932995432542	1	1	0.87587170113408	1.1549790042484	1	1	SORL1	increased pre2on	positive selection
Pt52_11_123476180_C_T	Pt52	0.888172994461936	1.14911815055344	0.705401916939	0.929338085623	1	1	0.888172994461936	1.14911815055344	0	0	GRAMD1B	increased pre2on	positive selection
Pt52_11_123777949_G_A	Pt52	0.8827974526787	1.00707250310146	0.690244008049	0.958259211783	1	1	0.8827974526787	1.00707250310146	1	1	OR8D4	increased pre2on	positive selection
Pt52_11_124310117_T_G	Pt52	0.86386460294848	1.15474038674152	0.657625522302	0.93270237413	1	1	0.86386460294848	1.15474038674152	1	1	OR8B8	increased pre2on	positive selection
Pt52_11_124413405_C_T	Pt52	0.87075721938562	1.09894466143268	0.684072831533	0.941449738174	1	1	0.87075721938562	1.09894466143268	1	1	OR8B12	increased pre2on	positive selection
Pt52_11_124794671_G_A	Pt52	0.928959615987876	1.0061343308679	0.739839165306	0.958216674752	1	1	0.928959615987876	1.0061343308679	1	1	HEPACAM	increased pre2on	positive selection
Pt52_11_128680826_C_A	Pt52	0.85876895267548	1.14967860415512	0.637965954633	0.933740124803	1	1	0.85876895267548	1.14967860415512	0	0	FLI1	increased pre2on	positive selection
Pt52_11_130066523_C_T	Pt52	0.830528767336784	1.00536171726501	0.704480913908	0.958139321606	1	1	0.830528767336784	1.00536171726501	1	1	ST14	increased pre2on	positive selection
Pt52_11_130343490_C_T	Pt52	0.87455068440588	1.1622365644032	0.59495943869	0.928879963964	NA	1	0.87455068440588	1.1622365644032	0	0	ADAMTS15	increased pre2on	positive selection
Pt52_12_274694_A_G	Pt52	0.86554359900976	0	0.630036684803	0	0.91	0	0.86554359900976	0	1	0	0	lost subclonal pre2on	negative selection
Pt52_12_274696_G_C	Pt52	0.86580440794188	0	0.634809499442	0	0.94	0	0.86580440794188	0	1	0	0	lost subclonal pre2on	negative selection
Pt52_12_4920511_G_A	Pt52	0.888750531514316	1.01246888152345	0.71510290023	0.957388937222	1	1	0.888750531514316	1.01246888152345	1	1	KCNA6	increased pre2on	positive selection
Pt52_12_6122713_G_A	Pt52	0.8517899836311	1.08259787629223	0.70676662678	0.941504518162	1	1	0.8517899836311	1.08259787629223	0	0	VWF	increased pre2on	positive selection
Pt52_12_6861531_G_A	Pt52	0.882757877371176	1.13378495594928	0.702194709578	0.932545271695	1	1	0.882757877371176	1.13378495594928	0	0	MLF2	increased pre2on	positive selection
Pt52_12_11506049_G_A	Pt52	0.89802207889392	1.06279918088364	0.695788798984	0.949728423346	1	1	0.89802207889392	1.06279918088364	0	0	PRB1	increased pre2on	positive selection
Pt52_12_12630917_G_A	Pt52	0.886241438700292	1.03504260096097	0.701580607634	0.953594554715	1	1	0.886241438700292	1.03504260096097	1	1	DUSP16	increased pre2on	positive selection
Pt52_12_14019031_C_T	Pt52	0.86726354053976	1.17496254978308	0.61172233801	0.921805394837	0.75	0.8	0.86726354053976	1.17496254978308	0	0	GRIN2B	increased pre2on	positive selection
Pt52_12_14578207_C_A	Pt52	0.909803759913852	1.03415333109468	0.721255183566	0.953559623315	1	1	0.909803759913852	1.03415333109468	1	1	ATF7IP	increased pre2on	positive selection
Pt52_12_14805932_C_T	Pt52	0.85732842575036	1.1501194794634	0.63620164707	0.929766484824	0.93	0.86	0.85732842575036	1.1501194794634	1	1	GUCY2C	increased pre2on	positive selection
Pt52_12_14827575_C_T	Pt52	0.85611567899468	1.13415671019475	0.62798086398	0.939107569128	0.9	1	0.85611567899468	1.13415671019475	0	0	GUCY2C	increased pre2on	positive selection
Pt52_12_22063196_C_A	Pt52	0.8618147168248	1.15290226272412	0.629676628619	0.931913167319	0.85	1	0.8618147168248	1.15290226272412	1	1	ABCC9	increased pre2on	positive selection
Pt52_12_31116760_G_T	Pt52	0.89352142984792	1.16132335720512	0.670831194818	0.928355455191	1	1	0.89352142984792	1.16132335720512	0	0	TSPAN11	increased pre2on	positive selection
Pt52_12_40823415_C_T	Pt52	0.89990679240268	1.13646953829048	0.685514934721	0.931841100727	1	1	0.89990679240268	1.13646953829048	1	1	MUC19	increased pre2on	positive selection
Pt52_12_43862502_G_A	Pt52	0.925220766285304	1.10547772146703	0.733397691587	0.94047826278	1	1	0.925220766285304	1.10547772146703	1	1	ADAMTS20	increased pre2on	positive selection
Pt52_12_49089834_C_T	Pt52	0.90961276762188	1.01032001299887	0.685423552079	0.957406077938	1	1	0.90961276762188	1.01032001299887	0	0	CCNT1	increased pre2on	positive selection
Pt52_12_51695959_G_A	Pt52	0.8985945533722	1.11402474006897	0.696193887075	0.938656689299	1	1	0.8985945533722	1.11402474006897	0	0	BIN2	increased pre2on	positive selection
Pt52_12_52827749_G_A	Pt52	0.858578092161364	1.13252436950383	0.663495997429	0.937007064252	1	0.9	0.858578092161364	1.13252436950383	1	1	KRT75	increased pre2on	positive selection
Pt52_12_52827750_G_A	Pt52	0.857164046879048	1.13223998871774	0.662166442253	0.937193259852	1	0.92	0.857164046879048	1.13223998871774	0	0	KRT75	increased pre2on	positive selection
Pt52_12_54902257_G_A	Pt52	0.856647114808488	1.03440163589817	0.683749430767	0.95210023858	1	1	0.856647114808488	1.03440163589817	1	1	NCKAP1L	increased pre2on	positive selection
Pt52_12_56646825_A_C	Pt52	0.87538490498552	0	0.62776262792	0	0.83	0	0.87538490498552	0	1	0	0	lost subclonal pre2on	negative selection
Pt52_12_57864230_C_T	Pt52	0.86875276279304	1.16601430470484	0.611160258234	0.925171631983	0.65	0.88	0.86875276279304	1.16601430470484	0	0	GLI1	increased pre2on	positive selection
Pt52_12_57873114_G_T	Pt52	0.8654858336008	0	0.660566939782	0	1	0	0.8654858336008	0	1	0	0	lost subclonal pre2on	negative selection
Pt52_12_58004446_C_T	Pt52	0.895962515622884	1.0702722514872	0.718068147339	0.947413847367	1	1	0.895962515622884	1.0702722514872	1	1	ARHGEF25	increased pre2on	positive selection
Pt52_12_70330291_C_T	Pt52	0.86886985032516	1.15397827982352	0.627421550359	0.930987672471	0.88	0.95	0.86886985032516	1.15397827982352	0	0	MYRFL	increased pre2on	positive selection
Pt52_12_70949093_G_A	Pt52	0.888625481125532	1.03815905706922	0.70947755682	0.953124569682	1	1	0.888625481125532	1.03815905706922	0	0	PTPRB	increased pre2on	positive selection
Pt52_12_70953396_G_A	Pt52	0.914203632544832	1.04962316309789	0.729309563808	0.950165295218	1	1	0.914203632544832	1.04962316309789	1	1	PTPRB	increased pre2on	positive selection
Pt52_12_81545679_C_T	Pt52	0.86911882328192	1.26750495671328	0.602248124127	0.833225334559	0.66	0.55	0.86911882328192	1.26750495671328	0	0	ACSS3	increased pre2on	positive selection
Pt52_12_86373702_C_T	Pt52	0.86751280482108	1.20370969698952	0.654266388113	0.905562072513	1	0.69	0.86751280482108	1.20370969698952	1	1	MGAT4C	increased pre2on	positive selection
Pt52_12_89819057_T_C	Pt52	0.86029076233044	1.1616812298214	0.648348437226	0.92516663192	1	0.79	0.86029076233044	1.1616812298214	1	1	POC1B	increased pre2on	positive selection
Pt52_12_97057625_C_T	Pt52	0.93835513064124	1.01202266448428	0.741526805008	0.956890207394	1	1	0.93835513064124	1.01202266448428	0	0	CFAP54	increased pre2on	positive selection
Pt52_12_97114335_G_A	Pt52	0.89512497659164	1.01993660981635	0.697272401234	0.956116502425	1	1	0.89512497659164	1.01993660981635	0	0	CFAP54	increased pre2on	positive selection
Pt52_12_100709474_G_A	Pt52	0.886880093127324	1.01499711492411	0.715074011027	0.956417877403	1	1	0.886880093127324	1.01499711492411	1	1	SCYL2	increased pre2on	positive selection
Pt52_12_107177819_A_T	Pt52	0.866380558377312	1.01511805423726	0.688895605714	0.956508273377	1	1	0.866380558377312	1.01511805423726	1	1	RIC8B	increased pre2on	positive selection
Pt52_12_111342474_G_A	Pt52	0.8404163810794	1.03510478334892	0.694727512123	0.951532892106	1	1	0.8404163810794	1.03510478334892	0	0	CCDC63	increased pre2on	positive selection
Pt52_12_120884348_C_T	Pt52	0.90076246277792	1.05891109435416	0.686480114424	0.949770762807	1	1	0.90076246277792	1.05891109435416	0	0	GATC	increased pre2on	positive selection
Pt52_12_122295238_C_T	Pt52	0.862561308733888	1.00641477066526	0.711413496723	0.958102507444	1	1	0.862561308733888	1.00641477066526	1	1	HPD	increased pre2on	positive selection
Pt52_12_129694141_G_A	Pt52	0.934662729240208	1.0575622764792	0.739243491186	0.947080957034	1	1	0.934662729240208	1.0575622764792	1	1	TMEM132D	increased pre2on	positive selection
Pt52_12_133319780_A_G	Pt52	0.877504100801916	1.00344640145555	0.705144363987	0.958945984478	1	1	0.877504100801916	1.00344640145555	1	1	ANKLE2	increased pre2on	positive selection
Pt52_13_20048099_C_G	Pt52	0.86674492957432	0	0.583266001585	0	0.59	0	0.86674492957432	0	1	0	0	lost subclonal pre2on	negative selection
Pt52_13_21995280_C_G	Pt52	0.911290600359664	1.06090723632632	0.727002400523	0.946461609127	1	1	0.911290600359664	1.06090723632632	1	1	ZDHHC20	increased pre2on	positive selection
Pt52_13_24825863_C_T	Pt52	0.93404172389768	1.0465056659053	0.736936477432	0.951024914641	1	1	0.93404172389768	1.0465056659053	1	1	SPATA13	increased pre2on	positive selection
Pt52_13_34409299_G_A	Pt52	0.95556372293064	1.0103024336793	0.747342238904	0.957563040687	1	1	0.95556372293064	1.0103024336793	1	1	RFC3	clonal both	no selection
Pt52_13_37011810_C_T	Pt52	0.924688849050948	1.04066629046617	0.733790157679	0.951799241195	1	1	0.924688849050948	1.04066629046617	0	0	CCNA1	increased pre2on	positive selection
Pt52_13_74569124_A_G	Pt52	0.928662100431516	1.03358978145613	0.734065154981	0.953532474327	1	1	0.928662100431516	1.03358978145613	0	0	KLF12	increased pre2on	positive selection
Pt52_13_99519760_G_A	Pt52	0.884520038645468	1.10529954401458	0.707648876885	0.940976785929	1	1	0.884520038645468	1.10529954401458	1	1	DOCK9	increased pre2on	positive selection
Pt52_13_111099196_C_T	Pt52	0.85191619434112	1.10717383981048	0.621337155566	0.94006651558	0.95	1	0.85191619434112	1.10717383981048	1	1	COL4A2	increased pre2on	positive selection
Pt52_13_111944531_C_T	Pt52	0.93056635551408	1.01482909572391	0.737387194917	0.955753752538	1	1	0.93056635551408	1.01482909572391	1	1	ARHGEF7	increased pre2on	positive selection
Pt52_13_113771089_C_T	Pt52	0.94398819158192	1.11720559358349	0.742388498724	0.940097762079	1	1	0.94398819158192	1.11720559358349	1	1	F7	increased pre2on	positive selection
Pt52_13_114781678_T_A	Pt52	0.906187937086536	1.0274037580269	0.725460695555	0.953009295744	1	1	0.906187937086536	1.0274037580269	1	1	RASA3	increased pre2on	positive selection
Pt52_14_20665670_G_A	Pt52	0.85481264302028	1.10113015179948	0.623713851845	0.942353677592	0.92	1	0.85481264302028	1.10113015179948	1	1	OR11G2	increased pre2on	positive selection
Pt52_14_23070656_C_T	Pt52	0.94264451564272	1.05021309870275	0.743567300978	0.948807904519	1	1	0.94264451564272	1.05021309870275	0	0	ABHD4	increased pre2on	positive selection
Pt52_14_23842565_G_A	Pt52	0.907958285420884	1.01251482596757	0.725995030049	0.95675297571	1	1	0.907958285420884	1.01251482596757	1	1	IL25	increased pre2on	positive selection
Pt52_14_24614969_G_A	Pt52	0.85808181916944	1.23070227836912	0.576386764018	0.86356444105	0.68	0.65	0.85808181916944	1.23070227836912	1	1	PSME2	increased pre2on	positive selection
Pt52_14_24614970_G_A	Pt52	0.85857601777992	1.2480933056946	0.571048337959	0.786661312625	0.65	0.61	0.85857601777992	1.2480933056946	0	0	PSME2	increased pre2on	positive selection
Pt52_14_55215549_G_A	Pt52	0.844156233336628	1.10082849895093	0.681465369352	0.942410495447	1	1	0.844156233336628	1.10082849895093	0	0	SAMD4A	increased pre2on	positive selection
Pt52_14_73460004_G_A	Pt52	0.84872509066476	1.10686105241404	0.621114783463	0.942074607145	1	1	0.84872509066476	1.10686105241404	0	0	ZFYVE1	increased pre2on	positive selection
Pt52_14_79432397_G_A	Pt52	0.86070661846644	1.10361751250138	0.601318384173	0.942764407558	0.84	1	0.86070661846644	1.10361751250138	1	1	NRXN3	increased pre2on	positive selection
Pt52_14_80164184_C_T	Pt52	0.85383115191444	1.11590556128172	0.591595270371	0.938518252085	0.81	0.87	0.85383115191444	1.11590556128172	0	0	NRXN3	increased pre2on	positive selection
Pt52_14_90499442_G_C	Pt52	0.85349811890452	1.09807757163978	0.59913333056	0.945180633025	0.87	1	0.85349811890452	1.09807757163978	0	0	TDP1	increased pre2on	positive selection
Pt52_14_90650996_G_A	Pt52	0.889889267270332	1.00065573802773	0.722986375825	0.959774871581	1	1	0.889889267270332	1.00065573802773	0	0	KCNK13	increased pre2on	positive selection
Pt52_14_90770319_G_A	Pt52	0.86487196280056	1.18742260547432	0.614866575196	0.913248673605	NA	0.72	0.86487196280056	1.18742260547432	1	1	NRDE2	increased pre2on	positive selection
Pt52_14_92251655_T_G	Pt52	0.85254387047676	1.20156734829056	0.60229262989	0.684750869888	0.89	0.53	0.85254387047676	1.20156734829056	0	0	TC2N	increased pre2on	positive selection
Pt52_14_94083473_G_A	Pt52	0.92281333240948	1.0807518776297	0.731931393507	0.945486740174	1	1	0.92281333240948	1.0807518776297	1	1	UNC79	increased pre2on	positive selection
Pt52_14_94420752_T_C	Pt52	0.8457464121152	1.09769604142506	0.619627692963	0.945534175932	0.98	1	0.8457464121152	1.09769604142506	1	1	ASB2	increased pre2on	positive selection
Pt52_14_94722918_G_A	Pt52	0.927938634756716	1.0405230317977	0.73580168365	0.952657710005	1	1	0.927938634756716	1.0405230317977	1	1	PPP4R4	increased pre2on	positive selection
Pt52_14_96788914_G_A	Pt52	0.855453003675372	1.14628536777112	0.659740473346	0.930808614831	1	0.98	0.855453003675372	1.14628536777112	1	1	ATG2B	increased pre2on	positive selection
Pt52_14_99723942_G_A	Pt52	0.838663518814116	1.13898013465412	0.663079708919	0.931861427599	1	0.85	0.838663518814116	1.13898013465412	0	0	BCL11B	increased pre2on	positive selection
Pt52_14_102466332_C_T	Pt52	0.83114913061008	1.02584857634064	0.634561646633	0.952637992775	1	1	0.83114913061008	1.02584857634064	1	1	DYNC1H1	increased pre2on	positive selection
Pt52_15_20489495_G_A	Pt52	0.87306361294768	1.24830239954836	0.569850855343	0.77966190558	0.52	0.62	0.87306361294768	1.24830239954836	0	0	CHEK2P2	increased pre2on	positive selection
Pt52_15_22332382_C_T	Pt52	0.88801871646576	0	0.670174389691	0	1	0	0.88801871646576	0	0	0	0	lost subclonal pre2on	negative selection
Pt52_15_22960851_T_C	Pt52	0.870734932822748	1.01392554614203	0.689355580074	0.956321649648	1	1	0.870734932822748	1.01392554614203	0	0	CYFIP1	increased pre2on	positive selection
Pt52_15_27018064_G_A	Pt52	0.92471888196172	1.1573385387442	0.693165043635	0.921217203416	1	1	0.92471888196172	1.1573385387442	1	1	GABRB3	increased pre2on	positive selection
Pt52_15_42967134_G_A	Pt52	0.88301222236292	1.07911030412158	0.66529922716	0.945728835234	1	1	0.88301222236292	1.07911030412158	0	0	STARD9	increased pre2on	positive selection
Pt52_15_42967135_G_A	Pt52	0.88615059407652	1.10122569801968	0.667341924505	0.940762367589	1	1	0.88615059407652	1.10122569801968	1	1	STARD9	increased pre2on	positive selection
Pt52_15_43044567_G_A	Pt52	0.9279961718944	1.1363801187678	0.695539115327	0.938013707564	1	1	0.9279961718944	1.1363801187678	0	0	TTBK2	increased pre2on	positive selection
Pt52_15_45408314_C_T	Pt52	0.820811813580284	1.03925303674614	0.689949541518	0.949797048702	1	1	0.820811813580284	1.03925303674614	0	0	DUOXA2	increased pre2on	positive selection
Pt52_15_65685744_G_T	Pt52	0.90941072747944	1.15948909078212	0.68796879516	0.929016224178	1	1	0.90941072747944	1.15948909078212	0	0	IGDCC4	increased pre2on	positive selection
Pt52_15_67664773_G_T	Pt52	0.86509705575928	1.15750746489164	0.629036008908	0.929926086794	0.85	0.95	0.86509705575928	1.15750746489164	1	1	IQCH	increased pre2on	positive selection
Pt52_15_72643511_G_A	Pt52	0.90995589238232	1.08747119897026	0.68572469812	0.94575402389	1	1	0.90995589238232	1.08747119897026	1	1	HEXA	increased pre2on	positive selection
Pt52_15_79265657_G_A	Pt52	0.9376844077682	1.03576990152679	0.740486341412	0.953435858244	1	1	0.9376844077682	1.03576990152679	1	1	RASGRF1	increased pre2on	positive selection
Pt52_15_90784898_C_T	Pt52	0.86666931973828	1.15797879138336	0.643120784409	0.931137494033	1	1	0.86666931973828	1.15797879138336	1	1	GDPGP1	increased pre2on	positive selection
Pt52_16_223512_C_T	Pt52	0.911041305140132	1.0011205422672	0.733326357003	0.959577252468	1	1	0.911041305140132	1.0011205422672	0	0	HBA2	increased pre2on	positive selection
Pt52_16_747250_T_G	Pt52	0.899419835077428	0	0.70557833647	0	1	0	0.899419835077428	0	0	0	0	lost subclonal pre2on	negative selection
Pt52_16_3017831_G_A	Pt52	0.91093306066252	1.18350988341116	0.690892966407	0.914245445725	1	1	0.91093306066252	1.18350988341116	1	1	KREMEN2	increased pre2on	positive selection
Pt52_16_14041997_C_T	Pt52	0.876120743445424	1.01160764327553	0.719600866284	0.95657081054	1	1	0.876120743445424	1.01160764327553	0	0	ERCC4	increased pre2on	positive selection
Pt52_16_16338971_C_T	Pt52	0.898249793131324	0	0.707875532696	0	1	0	0.898249793131324	0	1	0	0	lost subclonal pre2on	negative selection
Pt52_16_23767457_G_A	Pt52	0.8725851915512	1.14933962286992	0.57633799673	0.933805493468	0.55	1	0.8725851915512	1.14933962286992	1	1	CHP2	increased pre2on	positive selection
Pt52_16_28511194_C_T	Pt52	0.87209786081716	0	0.590733614795	0	0.51	0	0.87209786081716	0	0	0	0	lost subclonal pre2on	negative selection
Pt52_16_29791477_G_A	Pt52	0.8752554840858	1.147996061742	0.658759804893	0.932793949484	1	1	0.8752554840858	1.147996061742	1	1	ZG16	increased pre2on	positive selection
Pt52_16_31391695_C_T	Pt52	0.868654777190312	1.00121509650199	0.710634589329	0.959925363984	1	1	0.868654777190312	1.00121509650199	1	1	ITGAX	increased pre2on	positive selection
Pt52_16_47156653_G_A	Pt52	0.91469543629724	1.15218445675228	0.693249187411	0.925547481754	1	1	0.91469543629724	1.15218445675228	1	1	NETO2	increased pre2on	positive selection
Pt52_16_49672075_C_T	Pt52	0.8103804140672	1.00611248464341	0.68731770479	0.958091074267	1	1	0.8103804140672	1.00611248464341	1	1	ZNF423	increased pre2on	positive selection
Pt52_16_56500087_G_A	Pt52	0.86040335680208	1.22396404086892	0.636844070128	0.890097641698	0.97	0.65	0.86040335680208	1.22396404086892	0	0	OGFOD1	increased pre2on	positive selection
Pt52_16_57103771_C_T	Pt52	0.846631133700448	1.03587043668314	0.685238349826	0.95122264171	1	1	0.846631133700448	1.03587043668314	1	1	NLRC5	increased pre2on	positive selection
Pt52_16_70328779_C_T	Pt52	0.90181568570956	1.02823043943611	0.690786315479	0.954776871283	1	1	0.90181568570956	1.02823043943611	1	1	DDX19B	increased pre2on	positive selection
Pt52_16_70942735_C_T	Pt52	0.86694084389604	1.19544707161928	0.644884044563	0.910467514022	1	0.81	0.86694084389604	1.19544707161928	0	0	HYDIN	increased pre2on	positive selection
Pt52_16_81213394_G_A	Pt52	0.862330492854132	1.05213521499825	0.693323256807	0.949952353795	1	1	0.862330492854132	1.05213521499825	0	0	PKD1L2	increased pre2on	positive selection
Pt52_16_89350702_C_T	Pt52	0.90368002323204	1.13922948709116	0.690416220048	0.928807908872	1	1	0.90368002323204	1.13922948709116	0	0	ANKRD11	increased pre2on	positive selection
Pt52_16_89350703_C_T	Pt52	0.90018739493368	1.13584331056928	0.689634446172	0.929391300511	1	1	0.90018739493368	1.13584331056928	0	0	ANKRD11	increased pre2on	positive selection
Pt52_17_1556865_A_C	Pt52	0.84720188690184	1.13587740379456	0.634132358957	0.937590754681	1	0.95	0.84720188690184	1.13587740379456	0	0	PRPF8	increased pre2on	positive selection
Pt52_17_3833680_C_T	Pt52	0.866012119752092	1.01746295627908	0.705819395017	0.953434352326	1	1	0.866012119752092	1.01746295627908	1	1	ATP2A3	increased pre2on	positive selection
Pt52_17_4619754_G_A	Pt52	0.86048662590436	1.25359405347284	0.620027004534	0.850942586639	0.9	0.66	0.86048662590436	1.25359405347284	1	1	ARRB2	increased pre2on	positive selection
